,sum_of_log_probabilities
0,-inf
1,0.0
2,0.6931471805599453
3,1.0986122886681098
4,1.3862943611198906
5,1.6094379124341003
6,1.791759469228055
7,1.9459101490553132
8,2.0794415416798357
9,2.1972245773362196
10,2.302585092994046
11,2.3978952727983707
12,2.4849066497880004
13,2.5649493574615367
14,2.6390573296152584
15,2.70805020110221
16,2.772588722239781
17,2.833213344056216
18,2.8903717578961645
19,2.9444389791664403
20,2.995732273553991
21,3.044522437723423
22,3.091042453358316
23,3.1354942159291497
24,3.1780538303479458
25,3.2188758248682006
26,3.258096538021482
27,3.295836866004329
28,3.332204510175204
29,3.367295829986474
30,3.4011973816621555
31,3.4339872044851463
32,3.4657359027997265
33,3.4965075614664802
34,3.5263605246161616
35,3.5553480614894135
36,3.58351893845611
37,3.6109179126442243
38,3.6375861597263857
39,3.6635616461296463
40,3.6888794541139363
41,3.713572066704308
42,3.7376696182833684
43,3.7612001156935624
44,3.784189633918261
45,3.8066624897703196
46,3.828641396489095
47,3.8501476017100584
48,3.871201010907891
49,3.8918202981106265
50,3.912023005428146
51,3.9318256327243257
52,3.9512437185814275
53,3.970291913552122
54,3.9889840465642745
55,4.007333185232471
56,4.02535169073515
57,4.04305126783455
58,4.060443010546419
59,4.07753744390572
60,4.0943445622221
61,4.110873864173311
62,4.127134385045092
63,4.143134726391533
64,4.1588830833596715
65,4.174387269895637
66,4.189654742026425
67,4.204692619390966
68,4.219507705176107
69,4.23410650459726
70,4.248495242049359
71,4.2626798770413155
72,4.276666119016055
73,4.290459441148391
74,4.30406509320417
75,4.31748811353631
76,4.330733340286331
77,4.343805421853684
78,4.356708826689592
79,4.3694478524670215
80,4.382026634673881
81,4.394449154672439
82,4.406719247264253
83,4.418840607796598
84,4.430816798843313
85,4.442651256490317
86,4.454347296253507
87,4.465908118654584
88,4.477336814478207
89,4.48863636973214
90,4.499809670330265
91,4.51085950651685
92,4.5217885770490405
93,4.532599493153256
94,4.543294782270004
95,4.553876891600541
96,4.564348191467836
97,4.574710978503383
98,4.584967478670572
99,4.59511985013459
100,4.605170185988092
101,4.61512051684126
102,4.624972813284271
103,4.634728988229636
104,4.6443908991413725
105,4.653960350157523
106,4.663439094112067
107,4.672828834461906
108,4.68213122712422
109,4.6913478822291435
110,4.700480365792417
111,4.709530201312334
112,4.718498871295094
113,4.727387818712341
114,4.736198448394496
115,4.74493212836325
116,4.7535901911063645
117,4.762173934797756
118,4.770684624465665
119,4.77912349311153
120,4.787491742782046
121,4.795790545596741
122,4.804021044733257
123,4.812184355372417
124,4.820281565605037
125,4.8283137373023015
126,4.836281906951478
127,4.844187086458591
128,4.852030263919617
129,4.859812404361672
130,4.867534450455582
131,4.875197323201151
132,4.882801922586371
133,4.890349128221754
134,4.897839799950911
135,4.90527477843843
136,4.912654885736052
137,4.919980925828125
138,4.927253685157205
139,4.9344739331306915
140,4.941642422609304
141,4.948759890378168
142,4.955827057601261
143,4.962844630259907
144,4.969813299576001
145,4.976733742420574
146,4.983606621708336
147,4.990432586778736
148,4.997212273764115
149,5.003946305945459
150,5.0106352940962555
151,5.017279836814924
152,5.0238805208462765
153,5.030437921392435
154,5.0369526024136295
155,5.043425116919247
156,5.049856007249537
157,5.056245805348308
158,5.062595033026967
159,5.0689042022202315
160,5.075173815233827
161,5.081404364984463
162,5.087596335232384
163,5.093750200806762
164,5.099866427824199
165,5.10594547390058
166,5.111987788356544
167,5.117993812416755
168,5.123963979403259
169,5.1298987149230735
170,5.135798437050262
171,5.14166355650266
172,5.147494476813453
173,5.153291594497779
174,5.159055299214529
175,5.1647859739235145
176,5.170483995038151
177,5.176149732573829
178,5.181783550292085
